DOI,nouns
10.1038/s41467-024-50667-5,quantum computer|quantum memory|cavity|interface|color|center|film|diamond|quantum|information|technology|potential|resource|channel|entanglement|diamond|host|spin|qubit|platform|node|link|crystal|phc|cavity|matter|interaction|interface|spin|photon|information|phc|cavity|film|diamond|quality|factor|phc|cavity|material|fabrication|yield|planar|fabrication|contrast|fiber|phc|cavity|photon|extraction|efficiency|couple|siv|center|cavity|purcell|factor|platform|scalability|node|technology|scalability|quantum|node|importance|quantum|technology|author|fiber|phc|cavity|photon|extraction|efficiency|couple|siv|center|cavity
10.1063/5.0193471,temperature|dynamic|holstein|cumme|davydov|ansatz|formalism|combination|thermo|field|dynamic|tfd|representation|mechanic|influence|parameter|temperature|mode|detune|qubit|phonon|couple|population|dynamic|absorption|spectra|holstein|cumming|htc|qubit|phonon|couple|temperature|impact|observable|amplitude|rabi|oscillation|population|peak|intensity|absorption|spectra|dynamic|variation|parameter|find|transport|tfd|methodology|model|response|microcavitie
10.1088/2058-9565/ad0a48,quantum circuit|quantum walk|quantum walk|quantum|gate|lithium|niobate|insulator|photon|qubit|gate|gate|information|technology|gate|photon|qubit|network|beamsplitter|mode|qws|architecture|array|waveguide|matter|physic|gate|hamiltonian|array|lithium|niobate|insulator|waveguide|qubit|gate|qubit|transfer|matrix|fidelity|gate|qubit|fidelity|control|photon|superposition|state|qws|interaction|region
10.1098/rsta.2024.0393,quantum computer|fearn|rarity|tapster|dip|impact|quantum|information|history|discovery|rodney|loudon|heidi|fearn|interference|photon|beamsplitter|hong|mandel|day|quantum|information|process|inception|day|proposal|qubit|article|part|theme|issue|quantum|theory|light
10.1103/PhysRevA.109.032415,verification|steer|qubit|quantum|steer|set|qubit|state|qubit|bloch|picture|state|characterization|qubit|state|state|feature|property|type|quantum|ellipsoid|property|measurement|polarization|path|state|qubit|state|fidelity|ellipsoid|presence|entanglement|way|podolsky|rosen|steer|discord|steer|incompleteness|steer|ellipsoid|vertex|icosahedron|measurement|direction|progress|quantum|steer|feature|multiqubit
10.1021/acsnano.3c11739,quantum|siv|color|center|diamond|understand|quantum|electrodynamic|phenomena|nanophotonic|vacuum|field|luminescence|rate|directionality|emitter|impact|transition|energy|fluorescent|defect|diamond|platform|lamb|shift|emitter|nanostructure|index|spectroscopy|siv|defect|shift|mev|emission|line|calculation|lamb|shift|evidence|correlation|fluorescence|decay|rate|emission|line|width|signature|modification|density|state|one|nanodiamond|size|electron|microscopy|sivs|host|find|nanodiamond|sivs|promise|spin|qubit|quantum|light|source|tailor|vacuum|field|fluctuation
10.1103/PhysRevLett.133.030601,quantum error correction|quantum memory|quantum memory|quantum memory|quantum memory|candidate|dimension|field|qubit|environment|error|date|temperature|dimension|environment|bit|phase|error|dimension|lattice|qubit|term|error|presence|symmetry|phase|scheme|ise|dissipator|bit|flip|environment|phase|flip|way|photon
10.1103/PhysRevA.110.032422,demonstration|communication|channel|quantum|release|structure|event|order|order|enhancement|information|task|advantage|role|control|quantum|switch|causal|structure|communication|superposition|order|superposition|trajectory|information|transmission|proposal|liu|phy|rev|lett|information|enhancement|order|toolkit|thermodynamic|platform|interaction|qubit|heat|bath|switch|channel|action|qubit|switch|resource|control|qubit|property|scenario|information|heat|bath|qubit
10.1088/1572-9494/ad696c,quantum computing|quantum gate|quantum circuit|quantum communication|gate|photon|quantum|scatter|waveguide|hyper|role|capacity|photon|scheme|qubit|hyper|gate|photon|qubit|polarization|mode|degree|freedom|dof|photon|resource|consumption|scheme|event|photon|emitter|imperfection|protocol|gate|way|calculation|progress|emitter|waveguide|gate
10.1038/s41467-024-52086-y,quantum computing|quantum computing|quantum dot|quantum dot|quantum network|photon|source|qubit|entanglement|photon|source|term|advancement|optic|quantum|emitter|resonator|waveguide|photon|mode|spin|emitter|entanglement|source|qubit|entanglement|electron|spin|planar|nanophotonic|waveguide|spin|narrow|spin|fidelity|spin|rotation|spin|echo|sequence|generation|spin|photon|spin|photon|photon|entanglement|photon|requirement|scalability|photon|fusion|state|source|entanglement|pathway|improvement|entanglement|photon|state|emitter|component|network|electron|spin|author|photon|source|qubit|entanglement|electron|spin|photon
10.1103/PhysRevLett.133.033603,quantum state|error|amplification|simulation|ultrastrong|couple|quantum|rabi|state|qubit|state|noise|channel|type|error|dominate|noise|qubit|error|simulation|rabi|variety|state|qubit|cavity|state|qubit|couple|quantum|phenomenon|interaction|benefit|noise|qubit|error|channel|frequency|amplitude|mismatch|simulation|protocol|parameter|error|drive|projection|subspace|collapse|revival|symmetry|tunneling|dynamic|pair|code|computation
10.1088/1612-202X/ad6e6c,quantum|metamaterial|graph|interface|couple|regime|couple|regime|field|level|qubit|graph|node|network|wave|approximation|nontrivial|behavior|bloch|siegert|phase|field|structure|phase|field|couple|condition|network|graph|interface|cooperativity|parameter|condition|couple|parameter|couple|condition|saturation|phase|usc|regime|field|feature|qubit|phase|network|connectivity|find|perspective|information|process|superconductor|metamaterial
10.1038/s41467-024-54541-2,quantum network|film|lithium|platform|quantum|node|quantum|node|turn|complexity|circuit|qubit|multiplex|memory|photon|vnir|wavelength|range|need|vnir|film|lithium|tfln|photon|platform|component|requirement|loss|coupler|facet|switch|extinction|electro|optic|modulator|ghz|device|efficiency|frequency|efficiency|ghz|laser|amplitude|frequency|control|architecture|quantum|memory|platform|order|magnitude|improvement|entanglement|rate|memory|node|tfln|scalability|scale|quantum|node
10.1038/s41467-024-45299-8,rotation|state|self|superstructure|generation|capacity|informatic|manipulation|degree|freedom|dof|light|way|vector|beam|state|spin|momentum|dof|qubit|theory|quantum|regime|qubit|rotation|gate|informatic|analogue|rotation|state|uniform|self|superstructure|controllability|compactness|exemption|alignment|band|engineering|crystal|incident|angle|evolution|polarization|rotation|angle|state|range|device|set|logic|gate|motion|track|proof|logic|network|configuration|insight|matter|photon|state|rotation|state|range|self|superstructure|set|logic|gate|proof|logic|network|motion|track
10.1103/PhysRevA.110.052605,graph state|graph state|optimization|graph|state|generation|gate|protocol|absence|gate|optic|emitter|qubit|entanglement|photon|optimization|protocol|clifford|equivalency|state|graph|correlation|generation|cost|parameter|reduction|qubit|gate|generation|repeater|reduction|gate|count|generation|graph
10.1103/PhysRevA.110.032402,quantum computer|state|generation|optic|fault|quantum|computation|resource|state|measurement|subset|qubit|linear|gate|qubit|level|platform|generation|measurement|state|threshold|combination|scheme|optimization|introduction|redundancy|state|assistance|progress|area|multiqubit|fusion|measurement|rail|qubit|role|measurement|resource|state|generation|success|probability|greenberger|zeilinger|state|analyzer|photon|state|generator|seed|state|generator|resource|state|link|diagram
10.1103/PhysRevLett.133.200201,quantum network|quantum system|quantum processor|quantum|advantage|qubit|edge|datum|storage|experiment|efficacy|elementary|information|storage|advantage|class|game|communication|resource|qubit|bit|bit|wisdom|theorem|holevo|frenkel|weiner|quantum|advantage|sender|receiver|share|randomness|correlation|quantum|advantage|scenario|randomness|experiment|triangular|polarimeter|realization|operator|value|measurement|quantum|advantage|communication|advantage|qubit|way|term|quantum|technology|certification|scheme|quantum|encode|information|load|transmission
10.1103/PhysRevX.14.031055,superconducting qubit|superconducting qubit|quantum entanglement|quantum communication|qubit|entanglement|feature|quantum|mechanic|source|photon|foundation|physics|violation|entanglement|inequality|body|state|interaction|microwave|circuit|chip|scale|source|qubit|device|platform|transducer|resonator|illumination|photon|pair|generation|rail|encode|state|microwave|photon|fidelity|state|microwave|photon|basis|entanglement|source|telecom|wavelength|bin|qubit|gigahertz|frequency|platform|computation
10.1364/OE.519638,quantum communication|error|suppression|code|photon|subtraction|teleamplification|multiphoton|state|decoherence|loss|channel|noise|attenuation|noise|amplification|channel|multiphoton|subtraction|code|teleamplification|error|detection|loss|multiphoton|subtraction|qubit|state|photon|number|qubit|teleamplification|error|correction|information|photon|subtraction|teleamplification|scheme|error|map|fidelity|state|teleamplification|success|probability|rate|detector|efficiency|amplitude|standard|loss|task|quantum|nisq|era|storage|qubit|platform
10.1103/PhysRevA.110.052436,fidelity|spin|state|photon|multiqubit|electron|spin|nitrogen|vacancy|center|diamond|control|spin|decouple|radio|frequency|drive|qubit|state|fidelity|electron|gate|realization|multiqubit|register|goal|architecture|register|network|step|pair|qubit|algorithm|error|correction|protocol|architecture|nitrogen|spin|spin|node|decoherence|gate|fidelity|pair|qubit|degree|control|spin|scale|device|scheme|principle|requirement|correction|phase|spin|sequence
10.1038/s41598-024-65899-0,quantum computer|quantum computing|quantum computing|quantum computing|terminal|cloud|capacity|edge|device|error|device|task|edge|server|component|fault|scheme|network|element|encode|protocol|article|terminal|encode|protocol|way|mobile|lattice|processor|cavity|mechanism|rydberg|cavity|qed|technology|atom|photon|emission|qubit|state|range|rydberg|interaction|word|state|qubit|interaction|level|shift|atom|eigenstate|photon|emission|interference|entanglement|gate|photon|qubit|encode|protocol|scheme|interface|processor|quantum|memory|quantum|cloud|encode|format
10.1088/1402-4896/ad0d8d,superconducting qubit|quantum network|quantum network|entanglement|generation|interaction|entanglement|state|measurement|generation|preservation|resource|entanglement|platform|quantum|physics|quantum|information|process|entanglement|entanglement|state|measurement|microwave|cavity|yig|sphere|subsystem|laser|field|master|equation|state|entanglement|magnon|interaction|regime|fidelity|state|detail|amount|state|regime|pump|magnon|rate|qubit|photon|couple|strength|parameter|rate|detune|parameter|amplitude|value|magnon|rate|amount|entanglement|stability|place|interval|regime|maximum|state|entanglement|couple|regime|pump|state|regime|investigation|fidelity|state|presence|platform|generation|resource|distance
10.1021/acsphotonics.4c00340,quantum device|crystal|cavity|znse|quantum|structure|znse|material|znmgse|zncdse|host|material|information|technology|photon|source|spin|qubit|heterostructure|crystal|cavity|improvement|purcell|efficiency|cavity|znse|quantum|well|top|layer|obstacle|membrane|fabrication|material|crack|relaxation|device|attainment|stability|device|strain|retainment|confinement|cavity|anisotropy|mapping|transmission|electron|microscope|transformation|alas|alo|postgrowth|oxidation|oxidation|znmgse|knowledge|domain|difference|simulation|znmgse|dispersion|relation|oxygen|content|characterization|cavity|resonance|verifie|presence|cavity|agreement|simulation|cavity|mode|energy|tunability|cavity|pertinence|cavity|znse|material|foundation|znse
10.1021/acs.nanolett.4c01272,quantum dot|quantum gate|location|qubit|quantum|dot|platform|node|quantum|internet|platform|information|process|scheme|crystal|phase|location|qubit|set|structure|decoherence|source|location|qubit|decoherence|mechanism|qubit|gate|fidelity|scheme|way|multiqubit|state|quantum|register|interface|build|block|internet
10.1103/PhysRevLett.133.050604,quantum computing|quantum computing|photon|loss|threshold|ghz|state|measurement|fault|architecture|measurement|greenberger|zeilinger|ghz|basis|resource|state|construction|architecture|ghz|state|measurement|error|photon|loss|nature|optic|simulation|construction|photon|loss|threshold|state|art|architecture|qubit|fusion|measurement|resource|state|resource|path|fault
10.1038/s41467-024-46830-7,quantum computing|quantum algorithm|graph state|graph state|graph state|graph state|demonstration|state|quantum|information|process|complex|state|resource|measurement|quantum|computation|sequence|measurement|qubit|graph|state|entanglement|structure|connectivity|qubit|generalisation|graph|type|entanglement|qubit|type|hypergraph|entanglement|subset|qubit|hyperedge|hyper|resource|state|computation|pauli|universality|preparation|certification|process|category|qubit|hyper|principle|equivalence|silicon|quantum|chip|multipartite|entanglement|hyper|characterisation|entanglement|witness|observation|violation|inequality|closure|distance|detection|loophole|measurement|protocol|resource|state|verification|color|encode|stabilizer|pauli|measurement|build|block|state|quantum|computation|hypergraph|entanglement|resource|information|process|multiqubit|state|graph|formalism|edge|qubit|author|silicon|photon|chip|preparation|verification|process|qubit|hyper|hyperedge|entanglement|subset|qubit
10.1103/PRXQuantum.5.020346,cluster state|graph state|graph state|graph state|generation|qudit|emitter|protocol|qudit|emitter|qudit|protocol|qudit|state|state|quantum|error|code|protocol|feedback|resource|requirement|qubit|ability|emitter|range|multiphoton|state|emitter
10.1007/s11128-023-04225-5,quantum state|quantum state|quantum state|quantum state|quantum state|demonstration|symmetric|discrimination|feature|shoot|measurement|parity|quantum|mechanic|state|discrimination|certaintycan|discrimi|nation|qubit|state|gate|loss|basednon|evolution|superiorstrategy|state|discrimination|discrimination|theptdynamic|level|dynamic|keyprinciple|ofpt|discrimination|door|effectiveapproache|quantum|mechanic
10.1103/PhysRevLett.132.160801,quantum network|generation|spin|photon|entanglement|silicon|state|integration|nanophotonic|photon|emission|utilization|spin|storage|silicon|carbide|defect|promise|regard|easy|availability|nanofabrication|progress|spin|photon|entanglement|aspect|letter|entanglement|silicon|vacancy|defect|silicon|carbide|photon|phonon|line|spin|state|photon|sideband|qubit|bin|degree|freedom|mach|zehnder|interferometer|correlation|quality|entanglement|nature|creation|pair|spin|photon|entanglement|node|distance
10.1364/OL.532017,error|algorithm|processor|error|mitigation|noise|processor|noise|extrapolation|zne|value|error|level|noise|regime|impact|distinguishability|photon|qubit|processor|quantum|eigensolver|hamiltonian|find|effectiveness|extrapolation|noise|accuracy|hamiltonian|eigenvalue|estimation|optica|publish|group|right|text|datum|mining|tdm|intelligence|train|technology
10.1103/PhysRevA.110.023726,superconducting qubit|superconducting qubit|superconducting qubit|quantum network|quantum state|generation|state|entanglement|state|measurement|pair|preparation|measurement|schr|state|interest|implication|scheme|computation|scheme|state|superposition|space|cavity|resonator|contrast|level|state|platform|quantum|phenomena|state|scheme|entanglement|state|measurement|allow|creation|resonator|distance|entanglement|inequality|test|state|clauser|holt|formulation|state|entanglement|swap|advancement|processor|variable
10.1103/PRXQuantum.5.020348,quantum state|randomness|space|randomness|core|ingredient|algorithm|simulation|sample|cryptography|outcome|measurement|entanglement|inequality|randomness|basis|randomness|generation|certification|device|apparatus|randomness|generation|scale|device|demonstration|state|emitter|glass|chip|contrast|certification|protocol|absence|separation|loophole|device|protocol|account|information|leakage|device|qubit|device|standard|randomness|world|photon|quantum|dot|source|chip|stability|range|phase|indistinguishability|photon|contextuality|framework|randomness|generation|rate|randomness|expansion|adversary
10.1038/s42005-024-01807-2,quantum computer|quantum computing|quantum computing|quantum computing|quantum algorithm|adiabatic quantum|quantum optimization|quantum optimization|counterdiabatic|algorithm|term|algorithm|qubit|technology|quantum|optimization|algorithm|optimization|protocol|algorithm|quantum|gate|optimization|protocol|reduction|optimization|term|era|benchmarke|state|art|hybrid|term|convergence|implementability|algorithm|realization|need|order|gate|constraint|proof|principle|demonstration|xanadu|mode|nanophotonic|quantum|chip|feasibility|impact|algorithm|author|quantum|algorithm|optimization|gate|potential|xanadu|chip
10.1103/PhysRevA.110.042405,quantum computing|quantum computing|rate|fidelity|tradeoff|cavity|entanglement|generation|qubit|scalability|challenge|field|interconnect|module|issue|part|distribution|photon|matter|qubit|randomness|emission|matter|qubit|fidelity|generation|rate|relationship|entanglement|emission|waveform|pump|pulse|photon|generation|rate|fidelity|trade|entanglement|pump|pulse|extension|pump|pulse|trade|parameter|region|distribution|multipartite|set|entanglement
10.1103/PhysRevApplied.21.014001,quantum computing|swap|gate|fidelity|logic|gate|element|role|manipulation|realization|scheme|cnot|gate|swap|fredkin|gate|optic|control|qubit|target|qudit|polarization|level|degree|freedom|level|basis|encode|cnot|fredkin|gate|way|photon|measurement|nonlinearitie|number|optic|cnot|gate|beam|splitter|beam|splitter|fredkin|gate|depth|scheme|dimension|fidelity|qubit|fredkin|gate|condition|scheme
10.1117/1.AP.6.5.056012,quantum coherence|chip|scale|enhancement|mode|hybridization|chip|quantum|information|network|qubit|transfer|wavelength|entanglement|availability|upconversion|herein|mode|hybridization|broadband|frequency|conversion|film|lithium|niobate|phase|match|quasi|group|velocity|match|generation|resonator|mechanism|conversion|ultrashort|pulse|waveguide|structure|chip|frequency|conversion|quantum|source|generation|platform|chip|capacity|multiplexing|information|process|information|network
10.1103/PhysRevA.109.062202,quantum measurement|retrievability|information|quantum|variable|theory|generalization|leggett|garg|condition|behavior|proposal|postulate|measurability|retrievability|information|class|variable|theory|description|test|macrorealism|state|update|retrievability|information|state|update|qubit|retrieve|protocol|precision|limit|theory|busch|error|disturbance|uncertainty|relation|protocol|set|violation|generalization|macrorealism
10.1364/OL.522770,enhancement|silicon|vacancy|fluorescence|intensity|silicon|carbide|cavity|decade|spin|qubit|silicon|carbide|sic|platform|range|quantum|technology|fluorescence|intensity|importance|photon|quantum|information|sensitivity|quantum|sense|cavity|fluorescence|intensity|silicon|vacancy|ensemble|sic|augmentation|fluorescence|count|laser|power|prediction|influence|cavity|contrast|linewidth|resonance|odmr|improvement|field|sensitivity|spin|echo|experiment|coherence|thickness|cavity|experiment|way|cavity|sic|quantum|technology|optica|publish|group
10.1017/S0022377824001326,quantum computer|quantum computer|quantum computing|quantum device|plasma|physics|nonlinearoperation|regime|plasma|wave|waveinteraction|quantization|wave|interaction|simulation|qubit|device|device|device|interaction|hamiltonian|simulation|gate|gate|experimentalresult|range|error|mitigation|readout|errormitigation|compilation|error|intowell|pauli|channel|noise|probability|amplitude|rate|fromcycle|benchmarke|choice|product|formulaalgorithm|error|trade|resource|plasma|term|platform
10.1103/PhysRevLett.133.260601,absorption|emission|code|information|platform|code|covey|encode|qubit|molecule|phy|rev|information|orientation|molecule|error|correction|torque|change|momentum|noise|platform|emission|field|raman|scatter|code|noise|condition|code|noise|absorption|emission|code|code|momentum|order|set
10.1103/PhysRevA.109.012406,realization|identification|cause|correlation|causal|inference|causal|dependency|variable|datum|subfield|perspective|correlation|promise|limitation|reichenbach|principle|causal|inference|datum|causal|inference|advantage|setup|algorithm|qubit|correlation|causal|structure|scenario|quantum|advantage|inference|counterpart|explainability|stability|discovery|datum|process|algorithm|way|causality|set
10.1038/s41566-024-01524-w,quantum computer|cluster state|cluster state|cluster state|cluster state|cluster state|resource|quantum|computation|science|technology|realization|platform|route|scalability|measurement|quantum|computation|qubit|measurement|step|fault|quantum|computation|rate|detection|probability|number|photon|state|challenge|qubit|photon|encode|qubit|rate|encode|computation|duration|feedforward|qubit|photon|find|way|resource|measurement|computation|entanglement|qudit|space|photon|qubit|rate|encode|computation|duration|encode
10.1364/PRJ.517294,quantum computer|quantum computer|quantum computer|quantum algorithm|quantum simulator|quantum simulator|quantum simulator|quantum simulator|quantum simulation|silicon|combination|unitarie|evolution|interest|dynamic|simulation|lie|trotter|suzuki|approximation|algorithm|trotterization|dynamic|simulation|multi|product|algorithm|combination|trotterization|approximation|accuracy|trotterization|requirement|quantum|gate|success|probability|photon|combination|unitarie|trotterization|simulator|dynamic|multi|product|algorithm|amplitude|amplification|simulation|precision|success|probability|scale|silicon|quantum|chip|initialization|manipulation|measurement|qubit|state|gate|dynamic|electron|spin|spin|dynamic|simulation|world|scale|laser|press
10.1007/s13538-024-01445-7,quantum computing|tristate|hadamard|gate|phase|principle|crystal|researcher|state|quantum|hadamard|gate|author|concept|form|qubit|quantum|hadamard|gate|phase|light|phase|difference|electro|optic|modulator|voltage|circuit|quantum|requirement|bandgap|crystal|layout|footprint|area|rod|index|air|substrate|layout|gate|finite|difference|domain|phase|value|path|length|channel|response|datum|process
10.1103/PhysRevA.110.022404,quantum state|quantum system|quantum processor|quantum processor|quantum device|quantum machine learning|kernel|photon|qml|algorithm|kernel|attention|compatibility|scale|potential|quantum|advantage|classification|regression|datum|space|kernel|qubit|variable|power|space|classification|task|quantum|kernel|photon|quantum|kernel|dataset|imperfection|accuracy|kernel|demonstration|light|utility|qml|qml|algorithm
10.1126/sciadv.ado6244,quantum dot|quantum dot|quantum algorithm|polarization|quantum|quantum|bernoulli|factory|source|bernoulli|factory|randomness|manipulation|routine|input|variable|bernoulli|variable|bias|function|input|bias|quantum|quantum|bernoulli|factory|scheme|input|output|variable|qubit|amplitude|primitive|subroutine|inference|monte|carlo|polarization|quantum|quantum|bernoulli|factory|setup|gate|field|inversion|multiplication|addition|quantum|quantum|bernoulli|factory|bulk|scheme|photon|source|brightness|indistinguishability|setup|input|resource|photon|state
10.1364/OE.517001,quantum communication|quantum state|quantum state|quantum state|quantum state|distance|transmission|microwave|cavity|distance|transmission|microwave|cavity|area|information|science|technology|distance|transmission|microwave|cavity|microwave|cavity|nitrogen|vacancy|center|ensemble|ensemble|cavity|fiber|ensemble|quantum|transducer|microwave|cavity|cavity|conversion|microwave|cavity|cavity|fiber|connector|cavity|numerical|simulation|transfer|qubit|state|microwave|cavity|fidelity|robustness|decay|parameter|fluctuation|gaussian|noise|way|distance|transmission|microwave|cavity|scale|quantum|information|process
10.1021/acsnano.4c07184,transition|metal|quantum|emitter|wurtzite|transition|metal|center|ground|state|bandgap|semiconductor|nanophotonic|quantum|information|process|interest|spin|defect|structure|property|center|wurtzite|gan|state|art|density|theory|calculation|level|structure|stability|signature|property|center|excitation|energy|occupation|space|configuration|interaction|simulation|photoluminescence|spectra|aln|gan|emission|field|split|zfs|parameter|spin|polarization|protocol|center|candidate|spin|qubit
10.1038/s41534-024-00830-z,ghz state|fidelity|photon|chip|state|heart|quantum|technology|progress|generation|light|state|space|apparatus|fidelity|rate|chip|entanglement|generation|scalability|quantum|dot|photon|source|fidelity|generation|photon|greenberg|zeilinger|ghz|state|loss|glass|photon|circuit|density|matrix|state|quantum|state|tomography|fidelity|target|state|ghz|purity|ghz|entanglement|state|device|violation|entanglement|inequality|deviation|partite|quantum|share|protocol|chip|regulator|interlocutor|key|bit|qubit|error|rate|quantum|dot|technology|glass|circuit|path|entanglement|generation|distribution
10.1038/s41586-024-07357-5,quantum repeater|cluster state|graph state|graph state|graph state|fusion|entanglement|concept|physics|ingredient|technology|correlation|measurement|outcome|physics|set|qubit|state|gate|quantum|protocol|perspective|resource|measurement|quantum|information|latter|generation|state|entanglement|quantum|computer|quantum|fusion|state|state|goal|qubit|name|entanglement|topology|state|atom|fusion|cavity|gate|atom|principle|number|qubit|step|instance|memory|quantum
10.1038/s41567-024-02496-y,quantum computer|quantum computing|code|computer|error|correction|scheme|scale|calculation|nature|frequency|error|platform|literature|qubit|cod|device|store|information|resonator|framework|quantum|code|sphere|code|analogue|code|framework|cod|multimode|extension|code|construction|type|overhead|polytope|code|set|point|separation|form|set|concatenation|shor|code|code|code|noise|experiment|information|mode|photon|resonator|fibre|adaptation|code|framework|quantum|error|code|platform
10.1038/s41566-024-01403-4,quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum network|photon|platform|quantum|phenomenon|computation|supercomputer|advantage|decoherence|information|process|requirement|integration|demonstration|light|task|hardware|boson|sample|advantage|versatile|prototype|photon|device|efficiency|quantum|dot|photon|source|network|chip|hardware|error|machine|transpilation|software|stack|control|device|computation|gate|gate|gate|computation|qubit|gate|state|art|fidelity|quantum|eigensolver|energy|level|hydrogen|molecule|accuracy|photon|computation|classifier|algorithm|photon|quantum|neural|network|photon|boson|sample|demonstration|circuit|photon|entanglement|generation|milestone|measurement|photon|machine|photon|sample|rate|week|generation|photon|greenberger|zeilinger|state|milestone|measurement
10.1007/s11128-023-04227-3,quantum computing|quantum computing|quantum communication|quantum communication|quantum system|w state|w state|w state|w state|w state|generation|state|qubit|encode|type|state|qubit|encode|hand|hybrid|state|ingredient|state|qubit|encode|hybrid|microwave|cavity|flux|qutrit|level|proposal|qutrit|cavity|architecture|need|measurement|simulation|technology|hybrid|fidelity|proposal|hybrid|microwave|cavity|level|atom
10.1063/5.0230436,quantum dot|superconducting qubit|quantum communication|w state|w state|preparation|hybrid|state|resonator|circuit|qed|hybrid|state|information|process|quantum|technology|letter|hybrid|state|qubit|resonator|mrs|circuit|qed|gate|preparation|number|qubit|increase|cavity|hardware|resource|state|preparation|state|preparation|measurement|hybrid|state|way|preparation|energy|level|qutrit|decoherence|qutrit|simulation|fidelity|preparation|hybrid|state|qubit|mrs|circuit|qed|hybrid|qubit|qubit|center|qubit|qubit|qubit|qubit
10.1021/acsphotonics.3c00773,superconducting qubit|property|material|material|interest|potential|conversion|physics|crystal|description|material|regime|material|resonance|dispersion|optic|material|framework|optic|material|response|theory|response|function|material|energy|transfer|framework|variety|experiment|level|atom|spin|oscillator|response|insulator|atom|response|material|generation|phenomenon
10.1103/PRXQuantum.5.010339,quantum sensor|graph state|computation|electron|polariton|blockade|cavity|qed|quantum|emitter|cavity|mode|platform|memory|network|trade|gate|fidelity|execution|scalability|cavity|qed|quantum|computation|architecture|element|cavity|qed|particle|qubit|electron|quantum|computation|cavity|architecture|scalability|proposal|hinge|excitation|blockade|mechanism|interaction|cavity|polariton|interaction|order|magnitude|respect|photon|cavity|gate|tunability|fidelity|unity|scheme|cavity|nonlinearity|couple|photon|interaction|kerr|addition|advancement|cavity|quantum|computation|way|generation|technology|cavity|qed
10.1103/PhysRevApplied.21.034058,quantum decoherence|enhancement|photon|blockade|edge|technology|promise|comparison|counterpart|task|challenge|instability|light|source|vulnerability|loss|photon|schrieffer|heeger|type|chain|blockade|protection|couple|strength|quantum|level|lattice|form|array|edge|state|space|breathe|lattice|corner|state|space|excitation|suppression|transition|correlation|function|order|magnitude|cavity|resonance|frequency|brightness|perturbation|cavity|qubit|couple|qubit|frequency|protection
10.1364/OE.539976,quantum computing|trapped ion|beam|profile|silicon|photon|grating|transformer|decade|silicon|photon|siph|grating|address|qubit|ion|trap|community|beam|profile|grating|camera|height|beam|profile|transformer|height|category|beam|profile|light|siph|grating|input|patch|input|sequence|input|patch|accuracy|input|sequence|accuracy|train|cycle|input|patch|accuracy|input|sequence|accuracy|value|outcome|auto|focus|beam|auto|adjustment|axis|stage|beam|profile|optica|publish|group|term|access|publish|agreement
10.1117/1.AP.6.3.036003,quantum computing|quantum gate|quantum circuit|quantum network|quantum state|photon pair|photon pair|parallelization|domain|manipulation|distribution|frequency|ghz|silicon|microresonator|dimension|photon|advantage|term|scalability|noise|resilience|parallelization|compatibility|telecom|multiplexing|ring|resonator|frequency|state|wave|mix|state|art|resonator|trade|size|separation|generation|silicon|ring|resonator|footprint|frequency|channel|ghz|frequency|separation|qubit|gate|set|shelf|electro|optic|device|frequency|bin|qubit|pair|tomography|user|frequency|domain|step|generation|silicon|photon|technology|communication
10.1109/TIT.2024.3357972,quantum computing|quantum communication|quantum state|quantum system|quantum simulation|shadow|tomography|variable|article|variable|shadow|tomography|scheme|optic|relevance|information|quantum|sense|error|correction|scheme|shadow|unitarie|measurement|homodyne|heterodyne|detection|scheme|sample|state|suffice|value|polynomial|observable|degree|probability|accuracy|state|moment|order|state|operator|energy|phase|space|challenge|dimensionality|scheme|functional|state|entropy|number|mode|energy|entropic|continuity|bind|evidence|efficiency|protocol|state|relevance|information|theory|ground|state|hamiltonian|body|qubit|state|scheme|recovery|state|material|crystal
10.3103/S1068335624600578,quantum network|quantum|interface|subcarrier|wave|polarization|encode|qubit|quantum|interface|qubit|subcarrier|wave|polarization|encode|interface|conversion|phase|input|signal|polarization|radiation|possibility|interface|hybrid
10.1038/s41467-024-50355-4,quantum network|neutral atom|quantum simulation|atom|array|nanophotonic|chip|platform|background|image|array|tweezer|platform|information|process|scalability|connectivity|fidelity|gate|atom|candidate|capability|photon|state|atom|array|interface|architecture|node|process|qubit|distribution|entanglement|atom|array|proximity|interface|atom|detection|fluorescence|image|challenge|device|architecture|atom|array|tweezer|scale|chip|cavity|fidelity|background|image|proximity|cavity|excitation|detection|scheme|atom|nanometer|surface|shift|measurement|potential|atom|defect|array|device
10.1103/PhysRevA.110.052603,quantum network|quantum network|quantum repeater|entanglement|channel|photon|number|state|entanglement|party|resource|photon|loss|channel|success|probability|entanglement|share|channel|transmittivity|entanglement|swap|quantum|memory|qubit|entanglement|protocol|photon|number|state|channel|loss|quantum|memory|protocol|success|probability|channel|transmittivity|channel|loss|entanglement|state|potential|photon|number|encode|entanglement|distribution
