DOI,nouns
10.1088/1361-648X/ab0686,quantum processor|quantum|spin|spin|current|approach|quantum|mechanic|molecule|magnet|transfer|torque|pt|quantum|mechanic|year|pt|hamiltonian|stability|threshold|system|equilibrium|problem|magnetization|reversal|spin|transfer|torque|spin|current|study|problem|limit|spin|work|spin|tunneling|quantum|dynamic|spin|spin|current|theory|description|spin|qubit|current
10.1103/PhysRevLett.116.116801,quantum dot|noise|suppression|exchange|gate|spin|qubit|improvement|spin|exchange|gate|control|detuning|spin|qubit|factor|increase|quality|factor|gate|operation|nanosecond|voltage|pulse|barrier|potential|exchange|interaction|symmetry|dot|agreement|model|noise|source|detuning|gating|scheme|exchange|control|detuning|decoherence|exchange|rotation|rotation|axis|fluctuation|field|noise|exchange|noise
10.1016/j.optlastec.2022.108992,probe|absorption|characteristic|susceptibility|switch|flux|qubit|resonator|scheme|absorption|spectrum|susceptibility|loop|system|resonator|flux|qubit|analysis|transparency|population|oscillation|micpo|rabi|frequency|decay|rate|resonator|scheme|frequency|resonator|method|susceptibility|switch|coupling|strength|resonator|distance|peak|probe|spectrum|study|significance|field|precision|measurement|quantum|information|processing
10.1103/PhysRevB.106.115304,superconducting qubit|bundle|statistic|state|platform|term|photon|bundle|type|photon|emission|quanta|cavity|group|n|particle|emission|number|distribution|cavity|photon|fingerprint|bundle|statistic|state|cavity|quantum|electrodynamic|cqed|system|example|semiconductor|quantum|dot|microcavity|system|phonon|influence|bundle|statistic|example|microwave|resonator|system|dephasing|parameter|regime|bundle|statistic
10.1103/PhysRevLett.127.107701,quantum system|q|microwave|cavity|multimode|circuit|quantum|electrodynamics|multimode|cavity|quantum|electrodynamics|level|system|cavity|mode|framework|information|processing|quantum|optic|combination|coherence|time|interaction|strength|platform|cavity|qed|circuit|microwave|cavity|work|multimode|circuit|qed|system|photon|lifetime|ms|mode|cavity|variety|protocol|mode|quantum|control|cavity|mode|drive|line|flute|method|microwave|cavity|loss|control|mode|spectrum|mode|qubit|interaction|flexibility|ease|implementation|technique|variety|cavity|geometry|template|engineering|multimode|dissipation|work|step|hardware|access|quantum|memory|processor|body|physics|photon
10.1103/PhysRevB.86.104428,spin|interaction|spin|bath|endor|suppression|spin|diffusion|decoherence|electron|resonance|endor|experiment|coupling|bismuth|donor|spin|qubit|si|spin|bath|impurity|decoherence|mechanism|spin|diffusion|temperature|spin|bath|cluster|correlation|expansion|simulation|suppression|spin|diffusion|working|point|suppression|form|divergence|spin|diffusion|coherence|time|contrast|region|insensitivity|fluctuation|endor|data|contribution|form|divergence|crystal|orientation
10.1021/acs.jctc.2c00807,quantum computer|reference|state|error|mitigation|strategy|accuracy|quantum|computation|chemistry|decoherence|gate|error|capability|state|art|work|strategy|reference|state|error|mitigation|rem|chemistry|term|device|rem|mitigation|procedure|processing|measurement|approach|ansatz|quantum|eigensolver|order|magnitude|improvement|accuracy|ground|state|energy|molecule|lih|hardware|simulation|circuit|depth|qubit|gate|scalability|method
10.1088/1361-6463/acf7cf,shape|optimization|transmon|qubit|surface|dielectric|loss|surface|dielectric|loss|transmon|qubit|source|decoherence|surface|dielectric|loss|quality|factor|relaxation|time|geometry|transmon|paper|shape|optimization|approach|surface|loss|transmon|qubit|capacitor|pad|junction|wire|transmon|curve|element|method|optimization|algorithm|participation|ratio|capacitor|pad|junction|wire|design|footprint|anharmonicity|value|result|level|system|quality|factor
10.1103/PhysRevB.88.035121,quantum error correction|majorana fermion|majorana fermion|braiding|braiding|braiding|flux|computation|hold|promise|computation|statistic|operation|information|qubit|pair|majorana|network|nanowire|coupling|charge|qubit|transmission|line|resonator|transmon|majorana|variation|flux|operation|flux|control|tunnel|coupling|circuit|step|statistic|access|majorana|memory|ramm|circuit|parity|measurement|majorana|selection|qubit|multiqubit|measurement|creation|state|protocol|need|ancilla|qubit
10.1109/TASC.2022.3218072,josephson junction|superconducting qubit|quantum device|microwave|photon|detector|axion|search|axion|detection|sensitivity|photon|limit|microwave|region|energy|yj|range|sensitivity|count|rate|probability|axion|conversion|microwave|photon|task|approach|use|device|josephson|effect|jj|switching|detector|superconducting|state|transition|presence|microwave|photon|device|coplanar|waveguide|jj|efficiency|pulse|duration|microwave|signal|configuration|axion|search|experiment|device|detection|capability|order|photon|frequency|ghz|approach|resonator|network|approach|nondemolition|measurement|resonator|photon|radiofrequency|power|resonator|frequency|position|drop|transmission|coefficient|mhz|device|potential|photon|sensitivity
10.1109/ACCESS.2023.3289005,quantum computer|superconducting qubit|cluster state|cluster state|cluster state|cluster state|cluster state|realization|measurement|computation|principle|quantum|mechanic|potential|computer|application|implication|domain|gate|model|measurement|computation|mbqc|approach|computation|mbqc|ensemble|qubit|basis|quantum|computation|measurement|variable|cv|variable|dv|technique|cv|method|domain|multiplexing|fdm|time|domain|multiplexing|tdm|domain|multiplexing|sdm|scheme|paper|approach|strength|limitation|generation|dv|result|state|art|advancement|entanglement|approach|characteristic|realization|context|mbqc
10.1103/PhysRevLett.129.140502,quantum computer|quantum computer|quantum computer|quantum simulation|simulation|interaction|dynamic|edge|state|state|quantum|information|processing|dissipationless|electron|transport|transmon|propagation|interaction|flux|spin|orbit|coupling|realization|lattice|spin|chain|sequence|gate|time|reversal|breaking|advantage|nature|platform|difficulty|qubit|number|gate|fidelity|day|scale|quantum|era|way|state|hardware
10.1063/5.0230973,element|snail|parametric|amplifier|pole|matching|network|broadband|impedance|josephson|parametric|amplifier|component|fidelity|shot|readout|type|impedance|amplifier|impedance|amplifier|taper|impedance|amplifier|resonator|quantum|wave|element|snail|parametric|amplifier|pole|impedance|matching|transformer|pole|chebyshev|matching|network|resonator|plate|capacitor|planar|coil|flux|mode|gain|db|mhz|saturation|power|dbm|quantum|noise|temperature
10.1103/PhysRevB.98.174505,josephson junction|superconducting qubit|quantum simulation|quantum simulation|fluxon|circuit|qed|fluxon|excitation|superinductor|ring|array|loop|sequence|quantum|regime|fluxon|neighboring|site|josephson|coupling|fluxon|tunneling|probability|amplitude|class|lattice|model|number|fluxon|use|platform|schrieffer|heeger|model|fluxon|subspace|symmetry|phase|state|edge|pair|edge|state|decoherence|mechanism
10.1140/epjd/e2020-10218-1,point|hamiltonian|system|appearance|point|system|flux|qubit|ensemble|nitrogen|vacancy|colour|centre|diamond|possibility|generation|point|analysis|model|space|parameter|feature|presence|point|departure|decay|behaviour|observable|function|time|time|evolution|state|presence|system|density|matrix|subsystem|result|behaviour|observable|appearance|spin|state|spin|state
10.1103/PhysRevLett.119.180801,quantum measurement|quantum|acceleration|estimation|adaptive|control|precision|measurement|frequency|time|uncertainty|time|quantum|hamiltonian|uncertainty|parameter|scale|duration|experiment|work|time|hamiltonian|scaling|uncertainty|oscillation|frequency|acceleration|precision|control|quantum|improvement|sensitivity|circuit|transmon|qubit|control|pulse|frequency|precision|scaling|time|decoherence|time|result|quantum|advantage|estimation
10.1088/1555-6611/ab4714,quantum system|entanglement|state|transmon|qubit|cavity|photon|resonant|generation|entanglement|state|importance|quantum|information|processing|paper|protocol|entanglement|state|transmon|qubit|microwave|photon|transmon|system|microwave|driving|cavity|mode|driving|creation|state|resonant|driving|case|operation|time|decoherence|effect|transmon|cavity|field|way|strategy|approach|entanglement|state
10.1103/PhysRevB.84.104527,quantum system|decoherence|autler|towne|effect|state|tone|driving|level|superconducting|system|analysis|radiation|field|decoherence|effect|optic|autler|towne|splitting|sillanp|et|al|phy|rev|lett|phase|qubit|level|approximation|solution|decoherence|rate|measurement|datum|agreement|experiment|model|level|state|experiment|structure|state
10.1103/PhysRevB.105.205115,spin|majorana|zigzag|honeycomb|nanoribbon|emergence|majorana|mode|mzms|end|finite|zigzag|honeycomb|nanoribbon|zhnr|model|neighbor|hopping|term|spin|orbit|coupling|rsoc|p|wave|pairing|field|emf|energy|spectrum|profile|region|mzm|phase|transition|number|potential|nanoribbon|system|zhnrs|wave|superconductor|candidate|proposal|spin|discrimination|mzm|route|qubit|operation|majorana|spintronic
10.1103/PhysRevLett.126.100403,superconducting qubit|quantum measurement|measurement|operator|uncertainty|relation|amount|noise|projective|measurement|measurement|method|state|information|projection|measurement|uncertainty|relation|term|entropy|entropic|uncertainty|relation|measurement|transmon|qubit|measurement|measurement|incompatibility|backaction|state|value|expectation|value|lower|uncertainty|support|interpretation|value|determinant|measurement|ability|operation
10.1038/s41598-019-56468-x,quantum system|quantum system|degree|quantumness|synchronization|concept|degree|quantumness|synchronization|measure|nature|synchronization|technique|information|number|observable|measure|quantumness|figure|merit|synchronization|measurement|property|cavity|qubit|system|exchange|excitation|cavity|synchronization|expectation|value|pauli|operator|circuit|setup|degree|quantumness|synchronization|quantum|van|der|pol|oscillator
10.1002/qute.201800074,quantum state|quantum state|quantum state|quantum state|quantum machine learning|reconstruction|qubit|state|reinforcement|experiment|photonic|amount|copy|semiquantum|reinforcement|learning|approach|qubit|state|agent|environment|shot|measurement|feedback|order|overlap|device|herein|photonic|setup|parameter|agent|system|measurement|outcome|environment|reward|punishment|signal|result|technique|fidelity|photon|agent|state|reward|punishment|ratio|iteration|protocol|tool|copy|dimension|multipartite|scenario
10.1103/PhysRevLett.125.240405,quantum system|quantum system|symmetry|breaking|error|correction|symmetry|transition|phenomenon|optic|matter|energy|physic|symmetry|system|part|state|symmetry|structure|system|system|lindbladian|symmetry|way|symmetry|transition|case|case|symmetry|phase|bit|state|structure|symmetry|phase|state|qubit|cat|qubit|lens|symmetry|breaking|information|gap|symmetric|error|recovery|number|photon|study|connection|phase|transition|error|correction
10.1038/srep25136,operation|x|ray|photon|resonance|qubit|heart|information|technology|information|polarization|state|frequency|photon|qubit|resource|way|matter|ray|qubit|advantage|material|nm|waveguide|miniaturization|x|ray|transition|environment|coherence|time|x|ray|polarization|qubit|mossbauer|resonance|control|knob|field|rotation|processing|x|ray|quanta|polarization|rotation|qubit|operation|c|gate
10.1038/s41534-018-0063-5,quantum state|quantum state|quantum system|quantum system|quantum device|chip|tomography|quantum|information|system|path|complexity|device|number|qubit|information|system|scale|qubit|number|scaling|benefit|challenge|system|sequence|measurement|resource|number|qubit|method|photon|state|dimensionality|complexity|measurement|technique|number|qubit|set|datum|need|reconfigurability|chip|photon|reconstruction|fidelity
10.1038/s41467-017-02775-8,quantum network|quantum memory|quantum memory|quantum memory|polarization|qubit|ensemble|qubit|enabler|range|application|information|figure|merit|storage|retrieval|efficiency|achievement|memory|pulse|storage|qubit|efficiency|polarization|qubit|fidelity|efficiency|qubit|mapping|information|qubit|state|photon|level|memory|transparency|laser|ensemble|cesium|atom|rail|storage|implementation|depth|rail|compromise|multiplexing|storage|efficiency|work|node|test|functionality|circuit
10.1142/S0219749922500228,superconducting qubit|generation|state|transmon|qubit|invariant|shortcut|driving|entanglement|generation|driving|significance|information|science|engineering|scheme|state|transmon|qubit|shortcut|adiabaticity|rabi|driving|level|atom|cooper|pair|box|circuit|cavity|field|transmission|line|resonator|microwave|regime|detuning|state|system|qubit|cavity|photon|invariant|shortcut|time|rabi|driving|qubit|state|product|state|entanglement|creation|time|rabi|driving|protocol|experiment|time|fidelity|quantum|operation|decoherence|rate|scheme|avenue|generation|state
10.1021/acsnano.0c02979,superconducting qubit|quantum device|shadow|junction|gate|tunable|junction|element|semiconductor|superconductor|material|purpose|tunnel|spectroscopy|probe|voltage|qubit|operation|gatemon|qubit|junction|transparency|role|study|crystalline|inas|insb|xsbx|semiconductor|nanowire|epitaxial|al|sn|superconductor|situ|junction|step|beam|epitaxy|process|correlation|fabrication|parameter|junction|morphology|transport|property|junction|situ|junction|quality|junction|edge|sharpness|shadow|junction|edge|junction|transparency|semiconductor|measurement|icrn|limit|study|engineering|path|gate|tunable
10.3788/COL201715.092701,quantum gate|effect|loss|circuit|loss|system|absorption|material|defect|surface|roughness|circuit|loss|intensity|signal|performance|operation|work|loss|loss|loss|analysis|loss|orthogonality|eigenmode|phase|relation|waveguide|mode|loss|result|fidelity|qubit|operation|loss|coupling|strength|result|investigation|scale|quantum|information|process
10.1103/PhysRevA.110.042405,quantum computing|quantum computing|rate|fidelity|tradeoff|cavity|entanglement|generation|qubit|scalability|challenge|field|interconnect|module|solution|issue|part|approach|distribution|photon|matter|qubit|randomness|emission|matter|qubit|fidelity|generation|rate|paper|method|relationship|entanglement|emission|waveform|pump|pulse|photon|generation|rate|fidelity|trade|entanglement|pump|pulse|extension|pump|pulse|trade|parameter|region|analysis|distribution|multipartite|setting|analysis|entanglement|case
10.1103/PhysRevApplied.21.014001,quantum computing|swap|gate|system|fidelity|implementation|logic|gate|element|role|manipulation|realization|scheme|cnot|gate|swap|fredkin|gate|optic|control|qubit|target|qudit|polarization|level|degree|freedom|level|basis|encoding|cnot|fredkin|gate|way|photon|measurement|nonlinearitie|number|optic|cnot|gate|beam|splitter|beam|splitter|fredkin|gate|depth|scheme|dimension|fidelity|qubit|fredkin|gate|condition|scheme
10.1038/nature19762,superconducting qubit|quantum error correction|quantum state|quantum state|quantum|dynamic|observable|quantum|mechanic|measurement|wavefunction|collapse|outcome|observable|position|momentum|heisenberg|uncertainty|principle|precision|state|measurement|limit|measurement|outcome|dynamic|regime|demolition|probe|observable|readout|channel|qubit|mode|cavity|measurement|observable|quadrature|measurement|qubit|cavity|sideband|phase|approach|uncertainty|principle|dynamic|wavefunction|measurement|disturbance|observable|dynamic|transition|wavefunction|collapse|diffusion|diffusion|evolution|state|measurement|information|observable|track|time|ordering|measurement|record|tomography|measurement|work|capability|quantum|control|state|adaptive|measurement|state|steering|system|environment|degree|freedom|work|notion|quantum|setting
10.1103/PhysRevLett.128.060501,quantum gate|quantum gate|quantum system|quantum system|mode|silicon|chip|degree|freedom|circuit|transverse|mode|way|communication|capability|quantum|information|processing|scale|chip|multimode|multi|mode|cnot|gate|help|mode|coupler|attenuator|multimode|implementation|qubit|ability|gate|mode|qubit|fidelity|achievement|deviation|violation|nonlocality|verification|addition|fidelity|quantum|process|tomography|cnot|gate|work|way|mode|operation|scale|multimode|multi
10.1364/JOSAB.31.002689,cluster state|measurement|computation|affleck|lieb|tasaki|state|measurement|computation|computation|qubit|measurement|resource|state|resource|attention|resource|state|affleck|lieb|tasaki|aklt|state|ground|state|neighbor|body|interaction|hamiltonian|scheme|aklt|state|honeycomb|lattice|proposal|photon|singlet|state|particle|aklt|state|success|probability|gate|aklt|state|measurement|optic|photodetection|c|society|america
10.1103/PhysRevApplied.14.064009,quantum gate|quantum gate|fidelity|one|phase|element|fidelity|quantum|operation|noise|resilience|feature|application|interaction|level|qubit|gate|time|one|framework|computation|integration|time|control|technique|path|gate|error|decoherence|effect|imperfection|idea|platform|transmon|qubit|lattice|interaction|addition|simulation|gate|fidelity|robustness|performance|one|scheme|route|fault|state|quantum|computation
10.1016/j.optcom.2018.06.081,transparency|effect|drop|filter|cavity|waveguide|system|transparency|effect|dipole|transparency|dit|transparency|effect|drop|filter|cavity|waveguide|system|transparency|effect|originate|interference|cavity|field|dit|eit|effect|disappearance|revival|phenomenon|transparency|window|transmission|amplitude|transparency|effect|eit|effect|case|loss|microcavity|transparency|effect|gerlach|faraday|rotation|effect|regime|quantum|information|processing|photon|state|qubit
10.1038/s41534-023-00723-7,quantum computer|superconducting qubit|quantum network|quantum state|quantum state|quantum processor|coupling|quantum|module|microwave|router|challenge|scale|realization|qubit|coupling|interaction|strength|connectivity|mode|confinement|device|element|component|work|microwave|router|josephson|junction|wave|mixing|coupling|quantum|module|exchange|communication|mode|iswap|time|ns|exchange|fidelity|mode|coherence|photon|transfer|pairwise|entanglement|module|qubit|operation|iswap|router|router|module|architecture|prototype|potential|demountable|scale|cavity
10.1088/1612-202X/ac83c2,superconducting qubit|gaussian|control|z|gate|quantum|control|technique|interaction|haase|et|al|phy|rev|lett|resonant|coupling|target|level|resonant|contribution|model|z|cz|gate|circuit|quantum|electrodynamic|qed|qubit|microwave|cavity|field|qubit|mode|cavity|field|qubit|cz|gate|qubit|control|gsc|gate|performance|aspect|contrast|gate|time|cz|gate|gsc|fidelity|resilience|parameter|error|robustness|decoherence|system|pulse
10.3389/fphy.2018.00092,superconducting qubit|quantum coherence|quantum coherence|quantum coherence|quantum phase transition|generation|classicality|matter|system|stimulus|body|matter|system|size|time|evolution|n|qubit|system|boson|field|response|pulse|pulse|system|system|portion|cycle|form|n|coupling|regime|property|speed|change|stimulus|classicalitie|subsystem|analysis|finding|robustness|loss|noise|implication|system|level|variety|nanosystem|collection|n|atom|molecule|spin|cavity|light|harvesting|process|macromolecule
10.1103/PhysRevB.100.075410,superconducting qubit|system|bath|coupling|landau|stuckelberg|interferometry|work|way|type|noise|flux|qubit|analysis|landau|stuckelberg|lzs|interferometry|level|dynamic|flux|qubit|field|lzs|pattern|multiphoton|resonance|shape|timescale|type|coupling|bath|case|system|bath|coupling|photon|resonance|respect|dc|field|timescale|case|coupling|change|symmetric|shape|time|order|relaxation|time|behavior|interpretation|interferometry|experiment|regime
10.1103/PhysRevB.106.094516,quantum computing|quantum computing|quantum computing|vacancy|dynamic|niobium|oxide|implication|accelerator|year|radio|frequency|srf|cavity|candidate|qubit|photon|lifetime|decoherence|time|cavity|qubit|realization|particle|accelerator|srf|cavity|research|development|effort|property|field|surface|resistance|turn|energy|reach|duty|cycle|accelerator|milestone|mechanism|loss|contribution|temperature|treatment|nb|srf|cavity|temperature|range|k|surface|resistance|value|reorganization|niobium|oxide|surface|vacancy|structure|reorganization|performance|application|cavity
10.1103/PhysRevLett.123.170402,quantum state|photon pair|measurement|device|quantum|steering|randomness|generation|qubit|measurement|device|quantum|refereed|protocol|referee|party|entanglement|podolsky|rosen|epr|steering|need|party|device|need|party|channel|referee|party|referee|measurement|party|subsystem|set|letter|epr|steering|inequality|quantum|epr|witness|trust|verification|quantum|steering|class|qutrit|measurement|setting|bit|randomness|datum|bit|limit|measurement|qubit|system|result|research|information|processing|task|qubit
10.1103/PhysRevLett.105.257402,quantum dot|quantum dot|quantum dot|quantum dot|measurement|hole|interaction|ingaas|resonance|fluorescence|strength|sign|interaction|hole|spin|self|experiment|locking|resonance|incident|laser|frequency|spin|polarization|overhauser|shift|transition|electron|exciton|zeeman|energy|respect|transition|resonance|fluorescence|ratio|hole|electron|hyperfine|interaction|interaction|decoherence|source|spin|qubit|result|effort|hole|spin|information|processing
10.1103/PhysRevA.100.053843,quantum dot|quantum dot|superconducting qubit|transduction|range|waveguide|interaction|quantum|emitter|transduction|signal|frequency|scale|ingredient|communication|technology|field|information|processing|advance|waveguide|photonic|breakthrough|matter|coupling|level|emitter|photon|scheme|coupling|performance|transducer|frequency|signal|field|level|photon|interaction|waveguide|transduction|field|scalability|integrability|state|platform|transducer|building|block|internet|node|interface|photon|level|system
10.1103/PhysRevB.84.205109,majorana fermion|decay|rate|memory|proposal|majorana|mode|state|heterojunction|wire|lattice|information|qubit|mode|form|decoherence|method|effect|perturbation|mode|case|interaction|majorana|mode|fermion|rate|loss|information|majorana|mode|time|correlator|qubit|environment|bath|tunneling|component|qubit|majorana|modes|example|perturbation|noise|formalism|rate|information|loss|majorana|memory|density|noise|fermionic|bath
10.1103/PhysRevLett.126.210504,quantum processor|qutrit|advantage|qubit|technology|encoding|processing|information|qutrit|level|system|performance|quantum|hardware|method|space|extension|industry|standard|benchmarking|rb|protocol|qubit|quantum|logic|qutrit|processor|qutrit|process|infidelity|rb|gate|rb|crosstalk|error|cycle|qutrit|csum|gate|qutrit|process|fidelity|result|tool|performance|qutrit|processor|approach|control|error|qudit|hardware
10.1038/NPHYS3830,superconducting qubit|quantum system|quantum system|quantum system|quantum system|dynamic|thermalization|mechanic|assumption|configuration|system|dynamic|state|time|dynamic|occurrence|behaviour|dynamic|qubit|sequence|rotation|interaction|evolution|density|matrix|map|entanglement|entropy|system|reservoir|qubit|entropy|entanglement|map|resemblance|phase|space|dynamic|limit|motion|entanglement|entropy|region|entropy|system|dynamic|work|question|thermodynamic
10.1038/ncomms2920,quantum computer|quantum processor|quantum annealing|quantum annealing|quantum annealing|quantum annealing|qubit|problem|effort|noise|scheme|computation|noise|environment|system|state|energy|basis|system|coherence|basis|eigenstate|environment|effect|qubit|problem|instance|gap|anticrossing|energy|level|time|order|magnitude|qubit|decoherence|time|probability|computation|system|problem|advantage|environment|factor|system
10.1117/1.AP.6.5.056012,quantum coherence|chip|scale|enhancement|mode|hybridization|chip|quantum|information|network|qubit|transfer|wavelength|entanglement|availability|upconversion|herein|mode|hybridization|broadband|frequency|conversion|film|lithium|niobate|phase|matching|quasi|group|velocity|matching|generation|db|nm|resonator|mechanism|conversion|ultrashort|pulse|waveguide|structure|work|chip|frequency|conversion|quantum|source|generation|platform|chip|capacity|multiplexing|information|processing|information|network
10.1103/PhysRevApplied.20.044062,design|nanomagnet|chip|field|generation|field|gradient|chip|nanomagnet|variety|application|spin|qubit|design|nanomagnet|approach|formulation|field|source|field|configuration|layer|geometry|simulation|requirement|saturation|nanomagnet|term|field|gradient|result|solution|nanomagnet|material|strength|field
10.1103/PhysRevA.105.033519,cavity|qed|simulation|quantum|disorder|quantum|chip|frequency|transmon|qubit|coplanar|resonator|mode|microwave|response|transmission|amplitude|microwave|signal|qubit|control|line|tunability|number|qubit|disorder|excitation|frequency|distribution|law|energy|gap|rabi|splitting|mode|cavity|frequency|disorder|transmission|amplitude|number|realization|decay|fluctuation|approach|limit|state|presence|disorder|strength|qubit|cavity|disorder|strength
10.1103/PhysRevLett.109.237601,quantum dot|quantum dot|spin|echo|dynamic|hole|theory|spin|echo|dynamic|hole|field|fluctuation|field|system|regime|interaction|decoherence|source|decay|spin|echo|envelope|geometry|choice|initialization|pi|pulse|axis|hyperfine|hole|spin|dynamic|system|electric|dephasing|result|way|hole|spin|qubit|alternative|electron|spin|doi
10.1103/PhysRevLett.131.013601,quantum circuit|quantum machine learning|demonstration|quantum|classifier|datum|qubit|system|quantum|classifier|datum|technique|study|quantum|classifier|technique|system|silicon|circuit|theory|algorithm|system|circuit|interferometer|classification|part|photon|classification|success|probability|proof|experiment|method|mode|system|development|quantum|classifier|extension|multiphoton|states|future
10.1088/0031-8949/91/7/073006,quantum simulation|polariton|matter|system|architecture|phase|transition|body|system|experimental|work|simulation|frustration|system|equilibrium|discovery|interface|optic|matter|physics|achievement|condensation|energy|band|ii|prediction|phase|light|qubit|cavity|array|line|research|tool|investigation|system|potential|phase|light|structure
10.1103/PhysRevA.109.062202,quantum measurement|retrievability|information|quantum|variable|theory|generalization|leggett|garg|condition|behavior|proposal|postulate|measurability|retrievability|information|class|variable|theory|description|test|macrorealism|state|update|retrievability|information|l|state|update|qubit|system|retrieving|protocol|precision|limit|theory|busch|werner|error|disturbance|uncertainty|relation|protocol|setting|violation|generalization|macrorealism
10.1103/PhysRevA.100.043417,stroboscopic|approach|ion|quantum|information|processing|phonon|ion|quantum|information|processing|interaction|spin|qubit|mode|motion|ion|crystal|strategy|interaction|limitation|interaction|strength|interaction|gate|challenge|work|ge|sawyer|britton|jacobs|bollinger|foss|feig|phy|rev|lett|strategy|interaction|strength|ion|system|amplification|ion|motion|stroboscopic|protocol|application|amplification|spin|motion|coupling|comparison|work|protocol|enhancement|interaction|gate|time
10.1103/PRXQuantum.5.030346,quantum computing|superconducting qubit|quantum network|quantum state|bell state|entanglement|waveguide|dissipation|entanglement|site|stabilization|entanglement|pair|waveguide|chip|setting|interplay|drive|waveguide|dissipation|waveguide|qubit|pair|state|form|field|measurement|photon|waveguide|tomography|state|concurrence|setting|stabilization|time|imperfection|system|avenue|fidelity|scalability|work|decoherence|state|entanglement|stabilization|application|sensing|communication
10.1038/nature13891,quantum circuit|quantum circuit|quantum system|quantum system|quantum system|topological order|observation|transition|topology|construct|physics|role|understanding|phenomenon|discovery|phase|matter|system|conception|phase|nature|ing|challenge|tool|result|topology|system|level|control|state|art|property|essence|approach|curvature|deflection|trajectory|space|property|curvature|surface|analogue|bonnet|theorem|technique|concept|haldane|momentum|space|matter|model|parameter|space|qubit|hamiltonian|addition|phase|diagram|spin|texture|state|evolution|phase|transition|system|power|method|topology|qubit|control|term|qubit|hamiltonian|parameter|space|hamiltonian|emergence|interaction|phase|work|platform|phenomenon
10.1103/PRXQuantum.2.010324,quantum computer|quantum circuit|quantum circuit|quantum state|quantum state|quantum device|machine|learning|noise|noise|mitigation|reduction|answer|term|work|framework|machine|impact|hardware|noise|method|noise|circuit|learning|nacl|circuit|transformation|set|observable|qubit|state|task|device|model|information|noise|connectivity|qubit|device|nacl|circuit|task|presence|noise|task|cost|function|circuit|depth|circuit|structure|nacl|circuit|noise|model|gate|tomography|circuit|application|overlap|transform|w|state|preparation
10.1103/PhysRevLett.133.260604,josephson junction|quantum circuit|aluminum|amplifier|noise|measurement|field|amplifier|tool|microwave|noise|rate|decade|field|use|application|spin|qubit|andreev|magnet|device|matter|search|kinetic|inductance|material|aluminum|gral|source|nonlinearity|field|resilience|amplifier|resonator|plane|field|db|gain|limit|noise|gain|product|mhz|dbm|input|saturation|power
10.1038/s41467-019-13822-x,quantum system|quantum system|control|silicon|vacancy|spin|diamond|phonon|transducer|ability|variety|system|state|point|defect|spin|quantum|memory|inversion|defect|diamond|silicon|vacancy|center|siv|feature|spin|qubit|strain|response|power|control|siv|spin|ramsey|interferometry|spin|result|method|spin|control|system|path|spin|phonon|coupling|phonon|hybrid
10.1039/c7nj01071k,quantum computer|design|spin|qubit|valence|tautomerism|mechanism|quantum|chemical|modeling|transition|metal|complex|bischelate|series|transition|metal|coordination|compound|property|element|p|calculation|trinuclear|adduct|cu|ii|acetylacetonate|di|moiety|diketonate|requirement|center|compound|potential|spin|qubit|property|stability|energy|gap|form|energy|barrier|spin|state|transition|occurrence|valence|rearrangement|mean|modulation|characteristic|trinuclear|complex
10.1103/PRXQuantum.5.030302,quantum computer|quantum state|quantum system|quantum processor|quantum processor|quantum processor|quantum processor|noise|problem|qubit|qubit|measurement|interconnect|order|magnitude|temperature|k|mk|noise|interconnect|heat|bath|decoherence|work|device|measurement|power|control|line|result|bolometer|millikelvin|environment|time|measurement|capability|limit|power|noise|power|blackbody|temperature|mk|drive|line|study|power|control|signal|temperature|rise|time|line|variety|datum|model|trade|signal|power|transmon|qubit|lifetime|dephasing|gate|fidelity|decoherence|rate|self|heating|microwave|operation|rate|literature|work|stage|noise|modeling|novel|method|device|approach
10.1103/PhysRevA.106.012441,quantum state|quantum state|quantum system|quantum processor|quantum simulator|quantum simulator|information|shadow|tomography|technique|dynamic|information|ibm|protocol|shadow|tomography|study|time|channel|qubit|operation|measurement|signature|information|process|body|teleportation|dynamic|experiment|signature|result|simulation|operator|growth|dynamic|behavior|quantum|chaos|method|time|variety
10.1103/PhysRevB.92.035403,distance|entanglement|soliton|spin|qubit|nanowire|charge|spin|entanglement|dynamic|electron|semiconductor|nanowire|coupling|electron|nanowire|charge|metal|electrode|self|electron|property|interplay|transport|electron|soliton|exchange|interaction|swap|root|swap|gate|spin|qubit|gate|spin|state|electron|result|quantum|time|calculation|inclusion|electron|electron|correlation
10.1038/s41534-023-00770-0,superconducting qubit|interference|entanglement|dirac|particle|quantum|mechanic|zitterbewegung|system|question|zitterbewegung|dirac|particle|interference|behavior|analog|interference|pattern|phase|space|zitterbewegung|nonclassicality|negativity|phase|space|quasiprobability|distribution|pseudospin|momentum|entanglement|discovery|numerical|simulation|chip|experiment|microwave|field|degree|freedom|particle|quasiprobability|negativity|simulation|importance|effect|technology
10.1088/1674-1056/26/9/094203,superconducting qubit|fabrication|characterization|noise|band|josephson|parametric|amplifier|type|element|josephson|parameter|amplifiers|jpas|microfabrication|process|wet|al|film|type|band|jpa|gain|db|mhz|type|jpa|input|w|transmission|line|impedance|transformer|impedance|w|resonator|side|w|input|transmission|line|side|wideband|jpa|mhz|range|gain|db|amplifier|readout|result|signal|ratio|readout|fidelity
